rank,hex_id,name,final_affluence_score,affluence_tier,spatial_relation,confidence_score,countable_family_tam,direct_family_tam,direct_total_units,direct_luxury_society_tam,conservative_50l_plus_family_tam,conservative_50l_plus_share_of_direct_tam,estimated_40l_plus_family_tam_linear_25_50_split,estimated_40l_plus_share_linear_25_50_split,nearby_family_tam_weighted_context,society_cluster_tam_weighted_context_not_counted,market_price_per_sqft,refined_budget_segment,premium_candidate_score,rental_yield_pct,yearly_appreciation_pct,society_score,society_cluster_score,hospital_score,market_score,sez_workplace_score,habitability_score,habitability_class,habitable_for_residential_tam,societies_direct_count,societies_nearby_count,society_cluster_project_count,hospitals_nearby_count,top_societies,top_hospitals,quality_flags
243,8761892b5ffffff,Kasavanahalli,6.1022,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8176.0,Premium,0.5109715407833111,3.0,11.1,0.0,0.0,0.0,0.606748,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
244,87601449dffffff,Bommanahalli,6.0631,Low Evidence,low_evidence,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.35,,,0.0,0.0,0.0,0.275681,0.479733,0.210387,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | no_direct_society_tam
245,876016b06ffffff,Thottanahalli,5.9344,Low Evidence,low_evidence,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,Mid-Segment,0.004247614544070954,,,0.0,0.0,0.0,0.422827,0.307159,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | no_direct_society_tam
246,876016984ffffff,Hosahalli-Gollahalli,5.6522,Low Evidence,low_evidence,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8216.429378531073,Mixed - Mid-Segment leaning,0.11661358041330701,3.0,5.662146892655367,0.0,0.0,0.0,0.573502,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
247,8760169a2ffffff,Jakkur,5.5332,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9265.0,Mid-Segment,0.10965407416553721,4.0,,0.0,0.0,0.0,0.556336,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
248,876016933ffffff,Rayasandra,5.3822,Low Evidence,low_evidence,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,8550.0,Mid-Segment,0.06713098062948182,4.0,8.2,0.004792,0.017113,0.0,0.55076,0.0,2.5e-05,inhabitable,False,0,0,1,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
249,876014cd6ffffff,Ravgodlu,5.1035,Low Evidence,low_evidence,0.1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,25.18,7100.0,Affordable,0.006221300644548854,,,0.089149,0.062796,0.0,0.403862,0.0,0.019213,inhabitable,False,0,1,1,0,"Svamitva Terravana (Elite Luxury, TAM 111)",,low_overture_building_habitability | no_direct_society_tam
250,876016834ffffff,Byadarahalli-Bangalore North,5.0118,Low Evidence,low_evidence,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.0,Premium,0.28895158090385814,,,0.0,0.0,0.0,0.526929,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
251,876189295ffffff,Yelenahalli,4.8467,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6916.0,Mid-Segment,0.03856981749131003,3.0,24.3,0.0,0.0,0.0,0.497669,0.0,0.241851,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
252,8760144a4ffffff,Gowdanapalya,4.7541,Low Evidence,low_evidence,0.3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,5541.0,Premium,0.35,,7.7,0.0,0.0,0.33753,0.411538,0.0,0.139598,low_building_evidence,False,0,0,1,12,,"People Tree Hospitals (Ultra Premium, 27.3 min) | Prakriya Hospitals (Premium, 17.7 min) | Brains Super Speciality Hospital (Ultra Premium, 29.1 min) | Aveksha Hospital (Ultra Premium, 32.1 min) | Cloudnine Hospital (Super Premium, 23.8 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
253,876014413ffffff,Bolamaranahalli,4.6713,Low Evidence,low_evidence,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,Affordable,0.0,,,0.0,0.0,0.0,0.274576,0.217347,0.03753,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | no_direct_society_tam
254,87618964cffffff,K.R Pura-Bangalore South,4.5082,Low Evidence,low_evidence,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7209.072164948454,Mid-Segment,0.09714966592150878,5.0,3.9000000000000004,0.0,0.0,0.0,0.459697,0.0,0.01474,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
255,87601441effffff,Soladevanahalli,4.5048,Low Evidence,low_evidence,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.096077,0.408996,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | no_direct_society_tam
256,876014b14ffffff,Chickpete,4.4966,Low Evidence,low_evidence,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13580.0,Premium,0.594844736286445,,,0.0,0.0,0.0,0.534359,0.0,0.0,inhabitable,False,0,0,0,0,,,contains_out_of_bounds_localities | low_overture_building_habitability | low_residential_office_poi_evidence | missing_stage1_h3_res_8_rollup | no_direct_society_tam
257,876016906ffffff,Vunachuru,4.3871,Low Evidence,low_evidence,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,40.74,1000.0,Affordable,0.0,,,0.097521,0.126861,0.0,0.220108,0.0,0.072489,low_building_evidence,False,0,1,3,0,"Brigade Orchards Pavilion Villas (Elite Luxury, TAM 98)",,low_overture_building_habitability | no_direct_society_tam
258,876016808ffffff,Belathur-Raja Mayura Varma Ward,4.3816,Low Evidence,low_evidence,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,Mid-Segment,0.15719480166392558,3.0,,0.0,0.0,0.0,0.471829,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
259,87601696bffffff,Kumbarahalli,4.328,Low Evidence,low_evidence,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mid-Segment,0.0,,,0.0,0.0,0.463139,0.124252,0.0,0.2319,low_building_evidence,False,0,0,0,24,,"Sparsh Hospital (Premium, 5.9 min) | Maarga (Ultra Premium, 18.0 min) | Aveksha Hospital (Ultra Premium, 14.1 min) | People Tree Hospitals (Ultra Premium, 23.8 min) | Mind and Brain hospital (Ultra Premium, 21.3 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
260,87618928bffffff,Sampigehalli,4.261,Low Evidence,low_evidence,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.341192,0.0,0.0,inhabitable,False,0,0,0,3,,"Altor Hospital (Super Premium, 28.1 min) | Hope Hospital (Premium, 25.6 min) | Ovum Clinic And Day Care Centre (Mid-Premium, 12.3 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
261,876016872ffffff,Jakkasandra,4.1647,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7714.0,Premium,0.351164865812566,1.0,,0.0,0.0,0.0,0.443146,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
262,876016835ffffff,Talagattapura,3.9882,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,Mid-Segment,0.0,,44.1,0.0,0.0,0.0,0.380945,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
263,876016900ffffff,Mahadevakodagehalli,3.8962,Low Evidence,low_evidence,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,,Affordable,0.0,,,5.9e-05,0.000212,0.0,0.04,0.367062,0.046669,inhabitable,False,0,0,2,0,,,low_overture_building_habitability | no_direct_society_tam
264,87618938affffff,Kogilu,3.8767,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6374.0,Mid-Segment,0.009242809247898394,2.0,37.3,0.0,0.0,0.0,0.426511,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
265,8760169a9ffffff,Bangalore East-3rd Block,3.8524,Low Evidence,low_evidence,0.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76,6587.0,Affordable,0.0031850532128980037,,,0.031933,0.114047,0.0,0.324539,0.0,0.0,inhabitable,False,0,0,2,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
266,87601694cffffff,Shivakote,3.5543,Low Evidence,low_evidence,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mid-Segment,0.0,,,0.0,0.0,0.241114,0.163041,0.0,0.170648,low_building_evidence,False,0,0,0,12,,"Maarga (Ultra Premium, 19.8 min) | Aveksha Hospital (Ultra Premium, 17.2 min) | Mind and Brain hospital (Ultra Premium, 24.4 min) | Sparsh Hospital (Premium, 11.4 min) | Manipal Hospital (Super Premium, 26.1 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
267,8760169aeffffff,Dasarahalli,3.5078,Low Evidence,low_evidence,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76,3981.0,Mid-Segment,0.0,,,0.038078,0.135991,0.0,0.280036,0.0,0.0,inhabitable,False,0,0,2,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
268,87618974cffffff,Chikka Adugodi,3.4659,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7232.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.379611,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
269,876016819ffffff,Thirumagondanahalli,3.3953,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.306471,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
270,876016b21ffffff,Dasanapura,3.2868,Low Evidence,low_evidence,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6701.0273972602745,Affordable,0.052799726432766016,4.0,12.9,0.0,0.0,0.0,0.390582,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
271,876016873ffffff,Huskuru,3.2274,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.305325,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
272,87601449cffffff,Kanigondanahalli,3.1603,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.296509,0.0,0.113623,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
273,87601686bffffff,Kammasandra,3.0172,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,Affordable,0.0,,13.3,0.0,0.0,0.0,0.323452,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
274,87601680dffffff,Manjunatha Nagar,2.9561,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4404.0,Mid-Segment,0.0,3.0,39.2,0.0,0.0,0.0,0.281448,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
275,87601680cffffff,Raja Kempegowda Ward,2.8512,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,Affordable,0.0,,39.0,0.0,0.0,0.0,0.272366,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
276,876014431ffffff,Muddaiahanapalya,2.8404,Low Evidence,low_evidence,0.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,Mid-Segment,0.0,,,0.0,0.0,0.2,0.246639,0.0,0.010313,inhabitable,False,0,0,0,1,,"Motherhood Hospital (Ultra Premium, 25.8 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
277,8760169acffffff,Attibele,2.7892,Low Evidence,low_evidence,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,2175.0,Affordable,0.0,3.0,4.4,0.018955,0.067695,0.0,0.241842,0.0,0.0,inhabitable,False,0,0,1,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
278,8761892a4ffffff,Govindapura-Bangalore East,2.729,Low Evidence,low_evidence,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.276942,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
279,87618964bffffff,Bangalore East,2.7032,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.0,Mid-Segment,0.00028980867232118393,,,0.0,0.0,0.0,0.291232,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
280,876016b05ffffff,Kereketthiganuru,2.6999,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5083.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.320848,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
281,876189660ffffff,Cheemasandra,2.6509,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,Affordable,0.003276731219711878,,71.1,0.0,0.0,0.0,0.28149,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
282,87618929cffffff,Kempapura,2.6203,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.26933,0.0,0.14607,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
283,876016b1dffffff,Sompura,2.4993,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,Affordable,0.0,,,0.0,0.0,0.0,0.296999,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
284,876189282ffffff,Bangalore North,2.4917,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,Affordable,0.0,,,0.0,0.0,0.0,0.238267,0.0,0.230255,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
285,876016861ffffff,Marasandra,2.4817,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5110.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.283613,0.0,0.128411,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
286,876189286ffffff,Bangalore North,2.3662,Low Evidence,low_evidence,0.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.097313,0.0,0.264401,sparse_habitable,True,0,0,0,1,,"Ovum Clinic And Day Care Centre (Mid-Premium, 24.9 min)",low_residential_office_poi_evidence | no_direct_society_tam
287,876014482ffffff,Mylanahalli,2.3568,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.35,,,0.0,0.0,0.0,0.227743,0.0,0.110147,low_building_evidence,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
288,8760168ecffffff,Bangalore South,2.2573,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.35,,,0.0,0.0,0.0,0.234352,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
289,8760168e4ffffff,Bangalore West,2.2448,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.39693877551020407,,,0.0,0.0,0.0,0.17,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
290,876016868ffffff,Raja Kempegowda Ward,2.1541,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.198901,0.0,0.000984,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
291,876189748ffffff,Arasinakunte,2.1026,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.35,,,0.0,0.0,0.0,0.182867,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
292,876016111ffffff,Bangalore North,2.0421,Low Evidence,low_evidence,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Affordable,0.0,,,0.0,0.0,0.0,0.242677,0.0,0.0,inhabitable,False,0,0,0,0,,,contains_out_of_bounds_localities | low_overture_building_habitability | low_residential_office_poi_evidence | missing_stage1_h3_res_8_rollup | no_direct_society_tam
293,876189664ffffff,Chokkasandra,2.0172,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.35,,,0.0,0.0,0.0,0.190043,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
294,876016b15ffffff,Tavarekere,2.0119,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,Affordable,0.0,,3.3999999999999995,0.0,0.0,0.0,0.17607,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
295,876189648ffffff,Aramane Nagara,1.9881,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Premium,0.3885620915032679,,,0.0,0.0,0.0,0.17,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
296,8760168edffffff,Bangalore South,1.964,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.0,Mid-Segment,0.0,,,0.0,0.0,0.0,0.192038,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
297,8760169adffffff,Vaderahalli,1.8604,Low Evidence,low_evidence,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,2734.0,Mid-Segment,0.0,,,0.013841,0.049433,0.0,0.129444,0.0,0.0,inhabitable,False,0,0,1,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
298,876189232ffffff,Handhenahalli,1.8555,Low Evidence,low_evidence,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,Affordable,0.0,,,0.0,0.0,0.040723,0.070461,0.0,0.074504,low_building_evidence,False,0,0,0,5,,"Cloudnine Hospital (Super Premium, 26.7 min) | Aaxis Hospitals (Mid-Premium, 23.9 min) | Svastha Hospital (Mid-Premium, 23.8 min) | ANC Clinics (Mid-Premium, 22.6 min) | Miracle Hospital (Mid-Premium, 24.3 min)",low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
299,876016820ffffff,Jakkasandra,1.6776,Low Evidence,low_evidence,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,,Premium,0.35,,,0.0,0.0,0.0,0.199367,0.0,0.0,inhabitable,False,0,0,1,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
300,876016bb3ffffff,Vidyaranyapura,1.6121,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mid-Segment,0.0,,,0.0,0.0,0.0,0.166861,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
301,876189659ffffff,Harinagar,1.5419,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.183228,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
302,876189319ffffff,Gunduru,1.5018,Low Evidence,low_evidence,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,Affordable,0.0,,14.3,0.0,0.0,0.0,0.178462,0.0,0.000155,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
303,876189399ffffff,Bangalore North,1.4505,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,Affordable,0.0,,,0.0,0.0,0.0,0.1103,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
304,876016bb1ffffff,Krishnaiahnapalya,1.4264,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mid-Segment,0.0,,,0.0,0.0,0.0,0.140065,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
305,87601684affffff,Tharabanahalli,1.3591,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mid-Segment,0.0,,,0.0,0.0,0.0,0.161513,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
306,876016863ffffff,Bangalore North,0.9597,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.063998,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
307,876016d52ffffff,Bangalore North,0.776,Low Evidence,low_evidence,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,Affordable,0.0,,,0.0,0.0,0.0,0.092215,0.0,0.0,inhabitable,False,0,0,0,0,,,contains_out_of_bounds_localities | low_overture_building_habitability | low_residential_office_poi_evidence | missing_stage1_h3_res_8_rollup | no_direct_society_tam
308,876016b11ffffff,Makanakuppe,0.5981,Low Evidence,low_evidence,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,inhabitable,False,0,0,0,0,,,low_overture_building_habitability | low_residential_office_poi_evidence | no_direct_society_tam
309,873d914c1ffffff,Agaram,0.3366,Low Evidence,low_evidence,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Affordable,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,inhabitable,False,0,0,0,0,,,contains_out_of_bounds_localities | low_overture_building_habitability | low_residential_office_poi_evidence | missing_stage1_h3_res_8_rollup | no_direct_society_tam
