project_id,city_id,name,locality,pincode,existing_source,query,osm_lat,osm_lon,osm_display_name,accepted,acceptance_reason,cache_status
project_907168aafaf7d849,delhi_ncr,Jaypee Aman,"Sector 151, Noida Express Way",201310.0,validated_candidate_geocode,"Jaypee Aman, Sector 151, Noida Express Way, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_64abb8fcbc66d5f8,delhi_ncr,Logix Blossom Zest,"Sector 143, Noida Express Way",201305.0,validated_candidate_geocode,"Logix Blossom Zest, Sector 143, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_89445d07b1a9e52a,delhi_ncr,Paras Tierea,"Sector 137, Noida Express Way",201305.0,unmapped,"Paras Tierea, Sector 137, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_16024e3cacb22d12,delhi_ncr,Eros Sampoornam,Noida Extension,201009.0,validated_candidate_geocode,"Eros Sampoornam, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_19db3d1f7f0ce829,delhi_ncr,Mascot Patel Neotown,Noida Extension,201009.0,unmapped,"Mascot Patel Neotown, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c09f2a2017205e14,delhi_ncr,La Residentia,Noida Extension,201009.0,validated_candidate_geocode,"La Residentia, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9e1fe92b34fd3b6a,delhi_ncr,Aditya Urban Homes,National Highway 24,201015.0,unmapped,"Aditya Urban Homes, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_36488d2cabf3b89e,delhi_ncr,Amrapali Silicon City,Sector 76,201304.0,validated_candidate_geocode,"Amrapali Silicon City, Sector 76, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_71b56decf20f0fc0,delhi_ncr,Gaur City 7th Avenue,Noida Extension,201009.0,unmapped,"Gaur City 7th Avenue, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_aaccb17e89c3af9e,delhi_ncr,Supertech The Romano,Sector 118,201304.0,validated_candidate_geocode,"Supertech The Romano, Sector 118, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f9c6d478a46fc5af,delhi_ncr,Cgewho Kendriya Vihar 2,"Sector 82, Dadri Road",201304.0,unmapped,"Cgewho Kendriya Vihar 2, Sector 82, Dadri Road, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b53360aebd412647,delhi_ncr,Jaypee Greens Garden Isles,"Sector 133, Noida Express Way",201304.0,validated_candidate_geocode,"Jaypee Greens Garden Isles, Sector 133, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b3ddd2dae9ef0bbf,delhi_ncr,Wave Dream Homes,National Highway 24,201015.0,validated_candidate_geocode,"Wave Dream Homes, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d8126282aba0799c,delhi_ncr,Gaurs Siddhartham,Siddharth Vihar,201009.0,validated_candidate_geocode,"Gaurs Siddhartham, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2ebbd008bac56fbb,delhi_ncr,The 3C Lotus Zing,"Sector 168, Noida Express Way",201305.0,validated_candidate_geocode,"The 3C Lotus Zing, Sector 168, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_dcf403aecf4fe520,delhi_ncr,Unnati The Aranya,"Sector 119, Pusta Road",201307.0,validated_candidate_geocode,"Unnati The Aranya, Sector 119, Pusta Road, 201307.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_495c8a91558a1a36,delhi_ncr,Logix Blossom Greens,"Sector 143, Noida Express Way",201305.0,validated_candidate_geocode,"Logix Blossom Greens, Sector 143, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ae54a589a4b73f71,delhi_ncr,Prateek Grand City,Siddharth Vihar,201009.0,validated_candidate_geocode,"Prateek Grand City, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_41cf8622a5ce44f8,delhi_ncr,Bharat City 1,Bhopura,201005.0,unmapped,"Bharat City 1, Bhopura, 201005.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3fa69ce97d9a6077,delhi_ncr,ABA Cleo County,Sector 121,201307.0,validated_candidate_geocode,"ABA Cleo County, Sector 121, 201307.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f7478e6116ce6bc8,delhi_ncr,Orris 3c Greenopolis,Sector 89,122004.0,validated_candidate_geocode,"Orris 3c Greenopolis, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c7fd1ecbd9091c42,delhi_ncr,Mahagun Moderne,Sector 78,201305.0,validated_candidate_geocode,"Mahagun Moderne, Sector 78, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c1f6ef2b24c69848,delhi_ncr,SVP Gulmohur Garden,Raj Nagar Extension,201003.0,validated_candidate_geocode,"SVP Gulmohur Garden, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_86318cbc67798de3,delhi_ncr,Rg Luxury Homes Phase Ii,Block B Sector 16,201301.0,unmapped,"Rg Luxury Homes Phase Ii, Block B Sector 16, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_eab77889ca88e48d,delhi_ncr,Gaur City 16th Avenue,Noida Extension,201009.0,unmapped,"Gaur City 16th Avenue, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_076665ab64bebbc6,delhi_ncr,Shri Radha Sky Gardens,Noida Extension,201009.0,validated_candidate_geocode,"Shri Radha Sky Gardens, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_30679dd95767cdd6,delhi_ncr,Ajnara Ambrosia,Sector 118,201304.0,validated_candidate_geocode,"Ajnara Ambrosia, Sector 118, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d59bea61830af22d,delhi_ncr,SVP Gulmohar Garden Phase 2,Raj Nagar Extension,201003.0,validated_candidate_geocode,"SVP Gulmohar Garden Phase 2, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e9a406f7342a3ff9,delhi_ncr,Supertech Basera,Sector 79,122004.0,validated_candidate_geocode,"Supertech Basera, Sector 79, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4b14832d90fab95a,delhi_ncr,Nirala Estate Phase 2,Noida Extension,201009.0,unmapped,"Nirala Estate Phase 2, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9172ed04c367b570,delhi_ncr,Gaurs 11th Avenue Gaur City 2,Noida Extension,201009.0,validated_candidate_geocode,"Gaurs 11th Avenue Gaur City 2, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_60204ab972bfeb97,delhi_ncr,Exotica Dreamville,Noida Extension,201009.0,validated_candidate_geocode,"Exotica Dreamville, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_da512f4ad8eeeb97,delhi_ncr,BCC Infrastructures Bharat City 2,Bhopura,201005.0,unmapped,"BCC Infrastructures Bharat City 2, Bhopura, 201005.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_cdd5d947ab51b74b,delhi_ncr,The Trisara Apex Our Homes,"Sector 37C, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"The Trisara Apex Our Homes, Sector 37C, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3a5c31f1a62bcd83,delhi_ncr,Ganga Realty Tathastu,Sector 5 Sohna,122103.0,validated_candidate_geocode,"Ganga Realty Tathastu, Sector 5 Sohna, 122103.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f520e5d68434f739,delhi_ncr,Proview Officer City,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Proview Officer City, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e4114783d30d2ba6,delhi_ncr,Amrapali Heart Beat City,"Sector 107, Dadri Road",201301.0,validated_candidate_geocode,"Amrapali Heart Beat City, Sector 107, Dadri Road, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7f68724661f904ea,delhi_ncr,CGEWHO Kendriya Vihar,"Sector 82, Dadri Road",201304.0,validated_candidate_geocode,"CGEWHO Kendriya Vihar, Sector 82, Dadri Road, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_64bf2e5be41e8867,delhi_ncr,Unitech Unihomes 3,Sector 117,201304.0,unmapped,"Unitech Unihomes 3, Sector 117, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b533307017d4539a,delhi_ncr,Today Ridge Residency,"Sector 135, Noida Express Way",201304.0,validated_candidate_geocode,"Today Ridge Residency, Sector 135, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8465356db73673ad,delhi_ncr,Nilaya Greens,Raj Nagar Extension,201003.0,unmapped,"Nilaya Greens, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_32d83b54451f46b5,delhi_ncr,Pyramid Urban Homes,Sector 70A,122101.0,unmapped,"Pyramid Urban Homes, Sector 70A, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_75f20c91d47ab5e9,delhi_ncr,Mahagun Puram,National Highway 24,201015.0,unmapped,"Mahagun Puram, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f0c087f833440811,delhi_ncr,Charms Castle,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Charms Castle, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a67346e9339e01b4,delhi_ncr,Gaur City 2 14th Avenue,Noida Extension,201009.0,unmapped,"Gaur City 2 14th Avenue, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e675c9850092b646,delhi_ncr,Gardenia Glory,Sector 46,201303.0,validated_candidate_geocode,"Gardenia Glory, Sector 46, 201303.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8b7da9f889f4b49c,delhi_ncr,Eureka Diya Green City,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Eureka Diya Green City, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9918e5ecd5e2f21d,delhi_ncr,GLS Arawali Homes,Sector 4 Sohna,122102.0,validated_candidate_geocode,"GLS Arawali Homes, Sector 4 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_64eba750650495dd,delhi_ncr,Supertech Ecociti,"Sector 137, Noida Express Way",201305.0,validated_candidate_geocode,"Supertech Ecociti, Sector 137, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e3c6674c13e8b404,delhi_ncr,Antriksh Golf View,Sector 78,201305.0,validated_candidate_geocode,"Antriksh Golf View, Sector 78, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6df29e7c5d60d691,delhi_ncr,Vatika Emilia floors,Sector 82,122004.0,validated_candidate_geocode,"Vatika Emilia floors, Sector 82, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_170fa1ff0f12a059,delhi_ncr,Paramount Emotions,Noida Extension,201009.0,validated_candidate_geocode,"Paramount Emotions, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_09959f8f947658ff,delhi_ncr,Super Realtech Oxy Homez,Bhopura,201005.0,validated_candidate_geocode,"Super Realtech Oxy Homez, Bhopura, 201005.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_43757623b4c5b98e,delhi_ncr,Jaypee Kosmos,"Sector 134, Noida Express Way",201304.0,validated_candidate_geocode,"Jaypee Kosmos, Sector 134, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ead00e835adab94e,delhi_ncr,Signature Global Grand IVA,Sector 103,122006.0,validated_candidate_geocode,"Signature Global Grand IVA, Sector 103, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_641264a485a060d7,delhi_ncr,Suncity Avenue 76,"Sector 76, Delhi Gurgaon Expressway",122004.0,validated_candidate_geocode,"Suncity Avenue 76, Sector 76, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2df9ffd4a0615bc6,delhi_ncr,The Antriksh Sanskriti,Indirapuram,201014.0,validated_candidate_geocode,"The Antriksh Sanskriti, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_ad8e8320fb895c26,delhi_ncr,Signature Global The Millennia,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Signature Global The Millennia, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_01c58f4e6b151539,delhi_ncr,JM Florence,Noida Extension,201009.0,unmapped,"JM Florence, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_16b7190d1691af25,delhi_ncr,Shree Vardhman Mantra,Sector 67,122102.0,validated_candidate_geocode,"Shree Vardhman Mantra, Sector 67, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_584705498b0df4a7,delhi_ncr,Gaur City 2 12th Avenue,Noida Extension,201009.0,validated_candidate_geocode,"Gaur City 2 12th Avenue, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_613757e4bba31bd7,delhi_ncr,Supertech Livingston,Crossings Republik,201016.0,validated_candidate_geocode,"Supertech Livingston, Crossings Republik, 201016.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2586ebb84594da97,delhi_ncr,Brahmaputra Enclave,Siddharth Vihar,201009.0,validated_candidate_geocode,"Brahmaputra Enclave, Siddharth Vihar, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_67efac39f3137b1c,delhi_ncr,Pyramid Urban67A,Sector 67A,122102.0,validated_candidate_geocode,"Pyramid Urban67A, Sector 67A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_019b18a6da4284a2,delhi_ncr,Gardenia Gateway,Sector 75,201304.0,validated_candidate_geocode,"Gardenia Gateway, Sector 75, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_176ad87370fddeec,delhi_ncr,BPTP Princess Park,Sector 86,121002.0,validated_candidate_geocode,"BPTP Princess Park, Sector 86, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_99910db0d4cc7794,delhi_ncr,Pivotal Ansal Royal Heritage,Sector 70,121004.0,validated_candidate_geocode,"Pivotal Ansal Royal Heritage, Sector 70, 121004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d8d8810382d94a41,delhi_ncr,Breez Global Heights 89,Sector 89,122004.0,validated_candidate_geocode,"Breez Global Heights 89, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1aa8f2516ef0f115,delhi_ncr,Breez Global Heights,Sohna,122103.0,validated_candidate_geocode,"Breez Global Heights, Sohna, 122103.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d681149c0244c9f9,delhi_ncr,SRS Royal Hills,Neharpar,121002.0,validated_candidate_geocode,"SRS Royal Hills, Neharpar, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_be9df9fd4bf2bc7d,delhi_ncr,Habitech Panchtatva,Noida Extension,201009.0,validated_candidate_geocode,"Habitech Panchtatva, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_928e0cf9ca93c1c9,delhi_ncr,Zara Roma,Sector 95B,122505.0,validated_candidate_geocode,"Zara Roma, Sector 95B, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b3e6011e214820e4,delhi_ncr,Ajnara Homes,Noida Extension,201009.0,unmapped,"Ajnara Homes, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2c3a6d1a784f13c2,delhi_ncr,Earthcon Casa Royale,Noida Extension,201009.0,unmapped,"Earthcon Casa Royale, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9a69ccca2882af24,delhi_ncr,Antriksh Golf Links,Noida Extension,201009.0,validated_candidate_geocode,"Antriksh Golf Links, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_39fb2f3affa1f8b3,delhi_ncr,Gaur City 2,Noida Extension,201009.0,validated_candidate_geocode,"Gaur City 2, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a0c5625f2c612a92,delhi_ncr,SVP Gulmohur Greens,"Mohan Nagar, Rajendra Nagar",201007.0,validated_candidate_geocode,"SVP Gulmohur Greens, Mohan Nagar, Rajendra Nagar, 201007.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9f88001fd461b232,delhi_ncr,Sangwan Heights,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Sangwan Heights, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_58e50ce5adbff745,delhi_ncr,Antriksh Kanball 3G,Sector 77,201301.0,validated_candidate_geocode,"Antriksh Kanball 3G, Sector 77, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_90b3aaa4977f66a4,delhi_ncr,KDP Grand Savana,Raj Nagar Extension,201003.0,validated_candidate_geocode,"KDP Grand Savana, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d589ae9c00318535,delhi_ncr,SRS Residency,Sector 88,121002.0,validated_candidate_geocode,"SRS Residency, Sector 88, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_14506da272518e9a,delhi_ncr,Conscient Habitat 78,Sector 78,121002.0,validated_candidate_geocode,"Conscient Habitat 78, Sector 78, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f93494002ad70e9d,delhi_ncr,Conscient Habitat Residences,Sector 78,121002.0,validated_candidate_geocode,"Conscient Habitat Residences, Sector 78, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0dfadd73a97e2957,delhi_ncr,Antriksh Heights,Sector 84,122004.0,validated_candidate_geocode,"Antriksh Heights, Sector 84, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_fd3e79f866201fff,delhi_ncr,MR Proview Delhi 99,Bhopura,201005.0,unmapped,"MR Proview Delhi 99, Bhopura, 201005.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e3aee0c1f13a640e,delhi_ncr,MVN Athens,Sector 5,122006.0,validated_candidate_geocode,"MVN Athens, Sector 5, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f134a8a577673795,delhi_ncr,Signature Global The Roselia 2,"Sector 95A, Pataudi Road",122505.0,validated_candidate_geocode,"Signature Global The Roselia 2, Sector 95A, Pataudi Road, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_8c156e92b751a99b,delhi_ncr,Signature The Roselia,"Sector 95A, Pataudi Road",122505.0,validated_candidate_geocode,"Signature The Roselia, Sector 95A, Pataudi Road, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6484fa86b67f651a,delhi_ncr,Paras Seasons,"Sector 168, Noida Express Way",201305.0,validated_candidate_geocode,"Paras Seasons, Sector 168, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_79c74237141a0936,delhi_ncr,Expressway Towers,Sector 109,122017.0,unmapped,"Expressway Towers, Sector 109, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2a3844f2e243d7b6,delhi_ncr,HCBS Sports Ville,Sohna,122103.0,validated_candidate_geocode,"HCBS Sports Ville, Sohna, 122103.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bf23d0a95cc87892,delhi_ncr,JKG Palm Court,Noida Extension,201009.0,validated_candidate_geocode,"JKG Palm Court, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2ff8dce600fc5924,delhi_ncr,Piyush Heights,Sector 89,121002.0,validated_candidate_geocode,"Piyush Heights, Sector 89, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c667fbe90f5ae1f8,delhi_ncr,Assotech The Nest,Crossings Republik,201016.0,validated_candidate_geocode,"Assotech The Nest, Crossings Republik, 201016.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1cf4cefa3a0a8ef3,delhi_ncr,Signature Global Imperial,Sector 88A,122505.0,validated_candidate_geocode,"Signature Global Imperial, Sector 88A, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_01a1e5eac6109c21,delhi_ncr,VVIP Homes,Noida Extension,201009.0,unmapped,"VVIP Homes, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_faf3de594c0fce3e,delhi_ncr,KLJ Greens,Sector 77,121004.0,validated_candidate_geocode,"KLJ Greens, Sector 77, 121004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1e64b96f1d7ef633,delhi_ncr,Adel Era Divine Court,Sector 76,121004.0,validated_candidate_geocode,"Adel Era Divine Court, Sector 76, 121004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_626d4aca8d6c6765,delhi_ncr,SG Grand,Raj Nagar Extension,201003.0,validated_candidate_geocode,"SG Grand, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0bc3b9880caf3bf5,delhi_ncr,Gaurs Sanskriti Vihar,Noida Extension,201009.0,validated_candidate_geocode,"Gaurs Sanskriti Vihar, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3c93cc76565f3faa,delhi_ncr,Express Garden,Indirapuram,201014.0,validated_candidate_geocode,"Express Garden, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9c3e69f3ddd9c63b,delhi_ncr,BPTP Park 81,Sector 81,121002.0,validated_candidate_geocode,"BPTP Park 81, Sector 81, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d0705bfd6cde1544,delhi_ncr,SCC Sapphire,Raj Nagar Extension,201003.0,validated_candidate_geocode,"SCC Sapphire, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4aebb90c101dea03,delhi_ncr,Signature Global Solera 2,Sector 107,122505.0,validated_candidate_geocode,"Signature Global Solera 2, Sector 107, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_17b35178c236fa32,delhi_ncr,Victory Central,Noida Extension,201009.0,validated_candidate_geocode,"Victory Central, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b0540e0ca9dedc9d,delhi_ncr,Royal Nest,Noida Extension,201009.0,unmapped,"Royal Nest, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_9eac097b31e7b87f,delhi_ncr,Pivotal Riddhi Siddhi,Sector 99,122001.0,validated_candidate_geocode,"Pivotal Riddhi Siddhi, Sector 99, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e09ae5ea2ac6e5d8,delhi_ncr,Ace Aspire,Noida Extension,201009.0,validated_candidate_geocode,"Ace Aspire, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_22d56449d49c921a,delhi_ncr,M3M Woodshire,Sector 107,122505.0,validated_candidate_geocode,"M3M Woodshire, Sector 107, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_089312a655c01a28,delhi_ncr,Vatika Gurgaon 21,Sector 83,122004.0,validated_candidate_geocode,"Vatika Gurgaon 21, Sector 83, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b9791e396f7b423c,delhi_ncr,Paramount Symphony,Crossings Republik,201016.0,validated_candidate_geocode,"Paramount Symphony, Crossings Republik, 201016.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_59e0d6962472f6c0,delhi_ncr,Shri Radha Sky Park,Noida Extension,201009.0,validated_candidate_geocode,"Shri Radha Sky Park, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bb6d988dd77c39e6,delhi_ncr,Godrej Organic Ghar,National Highway 24,201015.0,unmapped,"Godrej Organic Ghar, National Highway 24, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_42d1af73ebf640c1,delhi_ncr,Shree Energy Classic Residency II,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Shree Energy Classic Residency II, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0f02887e6bf07ecf,delhi_ncr,GRC The Park,Noida Extension,201009.0,unmapped,"GRC The Park, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_502c46f153e33353,delhi_ncr,Pigeon Spring Meadows,Noida Extension,201009.0,unmapped,"Pigeon Spring Meadows, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f268f32135794793,delhi_ncr,Amaatra Homes,Noida Extension,201009.0,unmapped,"Amaatra Homes, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7c32b96c500420fa,delhi_ncr,ILD Spire Greens,"Sector 37C, Delhi Gurgaon Expressway",122001.0,unmapped,"ILD Spire Greens, Sector 37C, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_42d7472c9173cd53,delhi_ncr,GLS Avenue 51,Sector 92,122505.0,validated_candidate_geocode,"GLS Avenue 51, Sector 92, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_dc70ce7d0acbc5b7,delhi_ncr,Amrapali Platinum,"Sector 119, Pusta Road",201307.0,unmapped,"Amrapali Platinum, Sector 119, Pusta Road, 201307.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2f547500d0db8679,delhi_ncr,Aims Max Gardenia Golf City,Sector 75,201304.0,validated_candidate_geocode,"Aims Max Gardenia Golf City, Sector 75, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5738e0a95489b4de,delhi_ncr,Ansal Aquapolis,Crossings Republik,201016.0,validated_candidate_geocode,"Ansal Aquapolis, Crossings Republik, 201016.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bb55e7680a938d93,delhi_ncr,ROF Aalayas,Sector 102,122006.0,validated_candidate_geocode,"ROF Aalayas, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_73e97161e03ed430,delhi_ncr,Addela Raj Residency,Noida Extension,201009.0,validated_candidate_geocode,"Addela Raj Residency, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b4af3d655bcfd220,delhi_ncr,Radicon Vedantam,Noida Extension,201009.0,validated_candidate_geocode,"Radicon Vedantam, Noida Extension, 201009.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0d01d6d6c7c239aa,delhi_ncr,Adore prosperity Homes,Sector 86,121002.0,validated_candidate_geocode,"Adore prosperity Homes, Sector 86, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_81565e4fc969b0f4,delhi_ncr,Signature Global Park 4 and 5,Sector 36 Sohna,122102.0,unmapped,"Signature Global Park 4 and 5, Sector 36 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_dda57f0d2f348cea,delhi_ncr,Trisara Our Homes 3,Sector 6 Sohna,122018.0,validated_candidate_geocode,"Trisara Our Homes 3, Sector 6 Sohna, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_90a9839c871bb06f,delhi_ncr,Shourya Aura Chimera,Raj Nagar Extension,201003.0,validated_candidate_geocode,"Shourya Aura Chimera, Raj Nagar Extension, 201003.0, Delhi NCR, India",,,,False,no_osm_result,miss
